Sample_number,SampleID,bio_project,bioSampleID,seqtech,latitude,longitude,envgroup,Ocean,lat_rank,Longhurst_province,depth,ocean_water_column_depth,sunlit_dark_ocean,size_fraction_lower_threshold,size_fraction_upper_threshold,plankton_size_fraction,notus,nreads,picozoa_nreads,picozoa_noutus
3369,ERR2357184,PRJEB25267,SAMEA104656057,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,57,2235,0,0
3370,ERR2357186,PRJEB25267,SAMEA104656059,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,39,2260,0,0
3371,ERR2357193,PRJEB25267,SAMEA104656066,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,68,3971,0,0
3372,ERR2357194,PRJEB25267,SAMEA104656067,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,73,4676,0,0
3373,ERR2357191,PRJEB25267,SAMEA104656064,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,94,5131,0,0
3374,ERR2357185,PRJEB25267,SAMEA104656058,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,101,7925,0,0
3375,ERR2357190,PRJEB25267,SAMEA104656063,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,133,46914,0,0
3376,ERR2357195,PRJEB25267,SAMEA104656068,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,192,58517,0,0
3377,ERR2357144,PRJEB25267,SAMEA104656017,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,103,3508,0,0
3378,ERR2357136,PRJEB25267,SAMEA104656009,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,78,5624,0,0
3379,ERR2357140,PRJEB25267,SAMEA104656013,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,153,24655,0,0
3380,ERR2357143,PRJEB25267,SAMEA104656016,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,193,34504,0,0
3381,ERR2357137,PRJEB25267,SAMEA104656010,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,203,51356,0,0
3382,ERR2357138,PRJEB25267,SAMEA104656011,illumina,51.66825,-128.11855,marine_organism,NPO,30-60N,Coordinates may be on land,4.57,not_applicable,not_applicable,NA,NA,not_applicable,368,48375,7,1
6787,ERR2357153,PRJEB25267,SAMEA104656026,illumina,51.66825,-128.11855,marine_water,NPO,30-60N,Coordinates may be on land,4.57,Surface,sunlit ,0.22,NA,picoplankton +,425,23354,10,1
5726,ERR2357154,PRJEB25267,SAMEA104656027,illumina,51.66825,-128.11855,marine_water,NPO,30-60N,Coordinates may be on land,4.57,Surface,sunlit ,NA,NA,NA,131,5018,0,0
5727,ERR2357158,PRJEB25267,SAMEA104656031,illumina,51.66825,-128.11855,marine_water,NPO,30-60N,Coordinates may be on land,4.57,Surface,sunlit ,NA,NA,NA,120,1889,0,0
